Cruise_ID1,Cruise_ID2,Cruise_number,leg,cast,Date,Analyzed_by,lon_n,lat_n,lon,lat,year,month,day,depth_bottom,Date_time_local,time_start_local,time_end_local,time_start_UTC,time_end_UTC,Date_time_UTC,sample_number,depth,Tot_Chl_a,Tot_Chl_b,Tot_Chl_c,alpha_beta_Car,alpha_Car,beta_Car,But_fuco,Hex_fuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MV_Chl_a,DV_Chl_a,Chlide_a,Chl_a_allom,Chl_a_prime,MV_Chl_b,DV_Chl_b,Chl_c1,Chl_c2,Chl_c1c2,Chl_c3,Lut,Neo,Viola,Phytin_a,Phide_a,Pras,Anth,Gyro,TChl,PPC,PSC,PSP,Tcar,Tacc,Tpg,DP,Tacc_TChla,PSC_Tcar,PPC_Tcar,TChl_Tcar,PPC_Tpg,PSP_Tpg,TChla_Tpg,mPF,nPF,pPF,Fluor_Chl_a,Fluor_Phaeo,Comments
93HG_202,CAR-202,202,1,4,20130611,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.668,10.4996,2013,6,11,1380,2013-06-11T04:56:00,04:56,05:12,09:25,09:41,2013-06-11T09:26:00,C202_1_4_1,1,0.257,0.024,0.032,0.025,nd,nd,0.007,0.031,-9999.0,0.008,-9999.0,0.011,0.016,0.087,0.185,0.072,-9999.0,nd,nd,0.014,0.01,nd,nd,0.018,0.014,-9999.0,-9999.0,0.002,0.004,-9999.0,0.001,nd,-9999.0,0.313,0.12,0.065,0.378,0.185,0.241,0.498,0.176,0.94,0.35,0.65,1.69,0.24,0.76,0.52,nd,nd,nd,0.2,0.11,None
93HG_202,CAR-202,202,1,4,20130611,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.668,10.4996,2013,6,11,1380,2013-06-11T04:56:00,04:56,05:12,09:25,09:41,2013-06-11T09:26:00,C202_1_4_1,1,0.251,0.025,0.032,0.024,nd,nd,0.008,0.033,-9999.0,0.006,0.002,0.011,0.013,0.085,0.175,0.076,-9999.0,nd,nd,0.014,0.011,nd,nd,0.018,0.014,-9999.0,-9999.0,0.002,0.003,-9999.0,0.002,nd,-9999.0,0.308,0.117,0.065,0.373,0.182,0.239,0.49,0.175,0.95,0.36,0.64,1.69,0.24,0.76,0.51,nd,nd,nd,0.2,0.11,None
93HG_202,CAR-202,202,1,4,20130611,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.668,10.4996,2013,6,11,1380,2013-06-11T04:56:00,04:56,05:12,09:25,09:41,2013-06-11T09:26:00,C202_1_4_3,7,0.263,0.028,0.032,0.026,nd,nd,0.009,0.034,-9999.0,0.008,-9999.0,0.013,0.015,0.09,0.185,0.078,-9999.0,nd,nd,0.016,0.012,nd,nd,0.018,0.014,-9999.0,-9999.0,0.002,0.003,-9999.0,0.002,nd,-9999.0,0.323,0.124,0.071,0.394,0.195,0.255,0.518,0.189,0.97,0.36,0.64,1.66,0.24,0.76,0.51,nd,nd,nd,0.2,0.11,None
93HG_202,CAR-202,202,1,4,20130611,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.668,10.4996,2013,6,11,1380,2013-06-11T04:56:00,04:56,05:12,09:25,09:41,2013-06-11T09:26:00,C202_1_4_5,15,0.273,0.03,0.035,0.025,nd,nd,0.008,0.037,-9999.0,0.008,-9999.0,0.014,0.014,0.088,0.196,0.077,-9999.0,nd,nd,0.018,0.012,nd,nd,0.019,0.016,-9999.0,-9999.0,0.003,0.004,-9999.0,0.003,nd,-9999.0,0.338,0.121,0.073,0.411,0.194,0.259,0.532,0.191,0.95,0.38,0.62,1.74,0.23,0.77,0.51,nd,nd,nd,0.21,0.15,None
93HG_202,CAR-202,202,1,4,20130611,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.668,10.4996,2013,6,11,1380,2013-06-11T04:56:00,04:56,05:12,09:25,09:41,2013-06-11T09:26:00,C202_1_4_7,25,0.411,0.067,0.063,0.039,nd,nd,0.013,0.083,0.003,0.008,-9999.0,0.011,0.012,0.089,0.251,0.16,-9999.0,nd,nd,0.027,0.04,nd,nd,0.031,0.032,-9999.0,-9999.0,-9999.0,0.004,-9999.0,0.003,nd,-9999.0,0.541,0.139,0.119,0.66,0.258,0.388,0.799,0.278,0.94,0.46,0.54,2.1,0.17,0.83,0.51,nd,nd,nd,0.29,0.26,None
93HG_202,CAR-202,202,1,4,20130611,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.668,10.4996,2013,6,11,1380,2013-06-11T04:56:00,04:56,05:12,09:25,09:41,2013-06-11T09:26:00,C202_1_4_9,35,0.779,0.18,0.216,0.045,nd,nd,0.052,0.299,0.009,0.022,-9999.0,0.048,0.015,0.059,0.777,-9999.0,0.002,nd,nd,0.122,0.058,nd,nd,0.087,0.129,-9999.0,0.011,0.005,0.014,0.03,0.019,nd,-9999.0,1.175,0.135,0.414,1.589,0.549,0.945,1.724,0.662,1.21,0.75,0.25,2.14,0.08,0.92,0.45,nd,nd,nd,0.25,0.53,None
93HG_202,CAR-202,202,1,4,20130611,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.668,10.4996,2013,6,11,1380,2013-06-11T04:56:00,04:56,05:12,09:25,09:41,2013-06-11T09:26:00,C202_1_4_10,55,0.569,0.272,0.166,0.043,nd,nd,0.04,0.14,0.012,0.013,-9999.0,0.081,0.009,0.023,0.461,0.108,-9999.0,nd,nd,0.093,0.179,nd,nd,0.063,0.103,-9999.0,0.007,0.002,0.011,0.027,0.013,nd,-9999.0,1.007,0.091,0.27,1.277,0.361,0.799,1.368,0.577,1.4,0.75,0.25,2.79,0.07,0.93,0.42,nd,nd,nd,0.37,0.54,filter in 2 pieces
93HG_202,CAR-202,202,1,4,20130611,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.668,10.4996,2013,6,11,1380,2013-06-11T04:56:00,04:56,05:12,09:25,09:41,2013-06-11T09:26:00,C202_1_4_11,75,0.308,0.166,0.086,0.026,nd,nd,0.029,0.072,0.003,0.007,-9999.0,0.047,0.004,0.014,0.242,0.066,-9999.0,nd,nd,0.049,0.117,nd,nd,0.031,0.055,-9999.0,0.004,-9999.0,0.007,0.015,0.006,nd,-9999.0,0.56,0.05,0.152,0.712,0.202,0.454,0.762,0.335,1.47,0.75,0.25,2.77,0.07,0.93,0.4,nd,nd,nd,0.19,0.34,None
93HG_202,CAR-202,202,1,4,20130611,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.668,10.4996,2013,6,11,1380,2013-06-11T04:56:00,04:56,05:12,09:25,09:41,2013-06-11T09:26:00,C202_1_4_12,100,0.046,0.013,0.012,0.004,nd,nd,0.004,0.007,-9999.0,0.001,-9999.0,0.013,-9999.0,0.002,0.043,0.003,-9999.0,nd,nd,0.006,0.007,nd,nd,0.004,0.008,-9999.0,-9999.0,-9999.0,0.004,0.011,0.001,nd,-9999.0,0.071,0.007,0.024,0.095,0.031,0.056,0.102,0.039,1.22,0.77,0.23,2.29,0.07,0.93,0.45,nd,nd,nd,0.05,0.08,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_1,1,0.209,0.014,0.017,0.021,nd,nd,0.004,0.017,-9999.0,0.005,-9999.0,0.009,0.005,0.094,0.122,0.087,-9999.0,nd,nd,0.005,0.009,nd,nd,0.011,0.006,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.24,0.12,0.035,0.275,0.155,0.186,0.395,0.143,0.89,0.23,0.77,1.55,0.3,0.7,0.53,nd,nd,nd,0.11,0.09,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_1,1,0.171,0.014,0.017,0.018,nd,nd,0.004,0.016,-9999.0,0.004,-9999.0,0.008,0.005,0.089,0.085,0.086,-9999.0,nd,nd,0.005,0.009,nd,nd,0.01,0.007,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.202,0.111,0.033,0.235,0.144,0.175,0.346,0.136,1.02,0.23,0.77,1.4,0.32,0.68,0.49,nd,nd,nd,0.11,0.09,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_3,7,0.167,0.013,0.015,0.017,nd,nd,0.002,0.012,-9999.0,0.004,-9999.0,0.007,0.007,0.088,0.082,0.085,-9999.0,nd,nd,0.004,0.009,nd,nd,0.01,0.005,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.195,0.109,0.028,0.223,0.137,0.165,0.332,0.129,0.99,0.2,0.8,1.42,0.33,0.67,0.5,nd,nd,nd,0.13,0.08,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_5,15,0.171,0.014,0.015,0.018,nd,nd,0.004,0.016,-9999.0,0.004,-9999.0,0.009,0.005,0.087,0.086,0.085,-9999.0,nd,nd,0.005,0.009,nd,nd,0.009,0.006,-9999.0,-9999.0,-9999.0,-9999.0,0.003,-9999.0,nd,-9999.0,0.2,0.109,0.034,0.234,0.143,0.172,0.343,0.135,1.01,0.24,0.76,1.4,0.32,0.68,0.5,nd,nd,nd,0.13,0.1,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_7,25,0.184,0.026,0.024,0.019,nd,nd,0.005,0.027,0.001,0.004,-9999.0,0.005,0.004,0.077,0.097,0.087,-9999.0,nd,nd,0.01,0.016,nd,nd,0.013,0.011,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.234,0.101,0.041,0.275,0.142,0.192,0.376,0.145,1.04,0.29,0.71,1.65,0.27,0.73,0.49,nd,nd,nd,0.17,0.07,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_9,35,0.805,0.236,0.198,0.041,nd,nd,0.051,0.204,0.011,0.021,0.001,0.113,0.014,0.042,0.699,0.097,0.009,nd,nd,0.173,0.063,nd,nd,0.085,0.113,-9999.0,0.012,0.004,0.01,0.052,0.02,nd,-9999.0,1.239,0.116,0.382,1.621,0.498,0.932,1.737,0.671,1.16,0.77,0.23,2.49,0.07,0.93,0.46,nd,nd,nd,0.57,0.53,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_10,55,0.419,0.165,0.125,0.03,nd,nd,0.04,0.074,0.006,0.01,-9999.0,0.106,0.004,0.016,0.349,0.066,0.004,nd,nd,0.046,0.119,nd,nd,0.049,0.076,-9999.0,0.002,-9999.0,0.007,0.022,0.005,nd,-9999.0,0.709,0.062,0.224,0.933,0.286,0.576,0.995,0.411,1.37,0.78,0.22,2.48,0.06,0.94,0.42,nd,nd,nd,0.27,0.43,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_11,75,0.231,0.113,0.071,0.02,nd,nd,0.023,0.054,0.003,0.006,-9999.0,0.043,0.003,0.01,0.186,0.045,-9999.0,nd,nd,0.019,0.094,nd,nd,0.026,0.045,-9999.0,-9999.0,-9999.0,0.005,0.016,0.003,nd,-9999.0,0.415,0.039,0.123,0.538,0.162,0.346,0.577,0.249,1.5,0.76,0.24,2.56,0.07,0.93,0.4,nd,nd,nd,0.15,0.21,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_11,75,0.227,0.109,0.067,0.019,nd,nd,0.024,0.053,0.004,0.006,-9999.0,0.043,0.002,0.01,0.183,0.044,-9999.0,nd,nd,0.018,0.091,nd,nd,0.025,0.042,-9999.0,-9999.0,-9999.0,0.005,0.015,0.004,nd,-9999.0,0.403,0.039,0.122,0.525,0.161,0.337,0.564,0.245,1.48,0.76,0.24,2.5,0.07,0.93,0.4,nd,nd,nd,0.15,0.21,None
93HG_203,CAR-203,203,1,4,20130711,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.6671,10.5006,2013,7,11,1380,2013-07-11T04:37:00,04:37,05:01,09:06,09:30,2013-07-11T09:07:00,C203_1_4_12,100,0.047,0.029,0.016,0.006,nd,nd,0.008,0.01,-9999.0,0.002,-9999.0,0.01,-9999.0,0.002,0.038,0.009,-9999.0,nd,nd,0.006,0.023,nd,nd,0.005,0.011,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.092,0.01,0.028,0.12,0.038,0.083,0.13,0.059,1.77,0.74,0.26,2.42,0.08,0.92,0.36,nd,nd,nd,0.03,0.1,None
93HG_204,CAR-204,204,1,4,20130813,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.673,10.5074,2013,8,13,1380,2013-08-13T04:23:00,04:23,05:01,08:52,09:30,2013-08-13T08:53:00,C204_1_4_1,1,0.164,0.014,0.03,0.009,nd,nd,0.005,0.032,0.001,0.006,-9999.0,0.012,0.011,0.021,0.159,0.005,-9999.0,nd,nd,0.014,-9999.0,nd,nd,0.015,0.015,-9999.0,-9999.0,-9999.0,0.003,-9999.0,-9999.0,nd,-9999.0,0.208,0.037,0.06,0.268,0.097,0.141,0.305,0.096,0.86,0.62,0.38,2.14,0.12,0.88,0.54,nd,nd,nd,0.14,0.06,None
93HG_204,CAR-204,204,1,4,20130813,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.673,10.5074,2013,8,13,1380,2013-08-13T04:23:00,04:23,05:01,08:52,09:30,2013-08-13T08:53:00,C204_1_4_1,1,0.162,0.012,0.029,0.01,nd,nd,0.004,0.029,0.001,0.006,-9999.0,0.011,0.006,0.021,0.157,0.005,-9999.0,nd,nd,0.012,-9999.0,nd,nd,0.013,0.016,-9999.0,-9999.0,-9999.0,0.003,-9999.0,-9999.0,nd,-9999.0,0.203,0.038,0.05,0.253,0.088,0.129,0.291,0.084,0.8,0.57,0.43,2.31,0.13,0.87,0.56,nd,nd,nd,0.14,0.06,None
93HG_204,CAR-204,204,1,4,20130813,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.673,10.5074,2013,8,13,1380,2013-08-13T04:23:00,04:23,05:01,08:52,09:30,2013-08-13T08:53:00,C204_1_4_3,7,0.169,0.013,0.033,0.009,nd,nd,0.006,0.037,0.001,0.006,-9999.0,0.013,0.008,0.022,0.163,0.006,-9999.0,nd,nd,0.013,-9999.0,nd,nd,0.016,0.017,-9999.0,-9999.0,0.002,0.002,-9999.0,0.002,nd,-9999.0,0.215,0.038,0.064,0.279,0.102,0.148,0.317,0.1,0.88,0.63,0.37,2.11,0.12,0.88,0.53,nd,nd,nd,0.13,0.08,None
93HG_204,CAR-204,204,1,4,20130813,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.673,10.5074,2013,8,13,1380,2013-08-13T04:23:00,04:23,05:01,08:52,09:30,2013-08-13T08:53:00,C204_1_4_5,15,0.183,0.021,0.027,0.013,nd,nd,0.007,0.029,-9999.0,0.006,-9999.0,0.007,0.006,0.039,0.138,0.045,-9999.0,nd,nd,0.014,0.007,nd,nd,0.014,0.013,-9999.0,-9999.0,0.004,0.002,-9999.0,-9999.0,nd,-9999.0,0.231,0.058,0.049,0.28,0.107,0.155,0.338,0.109,0.85,0.46,0.54,2.16,0.17,0.83,0.54,nd,nd,nd,0.15,0.09,None
93HG_204,CAR-204,204,1,4,20130813,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.673,10.5074,2013,8,13,1380,2013-08-13T04:23:00,04:23,05:01,08:52,09:30,2013-08-13T08:53:00,C204_1_4_7,25,0.198,0.025,0.026,0.015,nd,nd,0.007,0.028,-9999.0,0.005,-9999.0,0.008,0.01,0.039,0.139,0.059,-9999.0,nd,nd,0.014,0.011,nd,nd,0.013,0.013,-9999.0,-9999.0,-9999.0,0.004,-9999.0,-9999.0,nd,-9999.0,0.249,0.059,0.053,0.302,0.112,0.163,0.361,0.117,0.82,0.47,0.53,2.22,0.16,0.84,0.55,nd,nd,nd,0.17,0.08,filter in many pieces
93HG_204,CAR-204,204,1,4,20130813,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.673,10.5074,2013,8,13,1380,2013-08-13T04:23:00,04:23,05:01,08:52,09:30,2013-08-13T08:53:00,C204_1_4_9,35,0.241,0.04,0.048,0.014,nd,nd,0.013,0.057,-9999.0,0.007,-9999.0,0.01,0.012,0.028,0.216,0.025,-9999.0,nd,nd,0.032,0.008,nd,nd,0.023,0.025,-9999.0,0.003,0.003,0.004,-9999.0,0.004,nd,-9999.0,0.329,0.049,0.092,0.421,0.141,0.229,0.47,0.16,0.95,0.65,0.35,2.33,0.1,0.9,0.51,nd,nd,nd,0.17,0.08,None
93HG_204,CAR-204,204,1,4,20130813,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.673,10.5074,2013,8,13,1380,2013-08-13T04:23:00,04:23,05:01,08:52,09:30,2013-08-13T08:53:00,C204_1_4_10,55,0.616,0.191,0.172,0.03,nd,nd,0.058,0.122,0.009,0.014,-9999.0,0.083,0.01,0.018,0.549,0.057,0.01,nd,nd,0.115,0.076,nd,nd,0.065,0.107,-9999.0,0.007,0.002,0.015,0.041,0.019,nd,-9999.0,0.979,0.071,0.273,1.252,0.344,0.707,1.323,0.491,1.15,0.79,0.21,2.85,0.05,0.95,0.47,nd,nd,nd,0.42,0.58,None
93HG_204,CAR-204,204,1,4,20130813,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.673,10.5074,2013,8,13,1380,2013-08-13T04:23:00,04:23,05:01,08:52,09:30,2013-08-13T08:53:00,C204_1_4_11,75,0.31,0.116,0.106,0.023,nd,nd,0.037,0.08,0.003,0.009,-9999.0,0.06,0.006,0.013,0.239,0.042,0.029,nd,nd,0.024,0.092,nd,nd,0.037,0.069,-9999.0,0.002,-9999.0,0.009,0.061,0.005,nd,-9999.0,0.532,0.048,0.183,0.715,0.231,0.453,0.763,0.315,1.46,0.79,0.21,2.3,0.06,0.94,0.41,nd,nd,nd,0.26,0.31,None
93HG_204,CAR-204,204,1,4,20130813,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.673,10.5074,2013,8,13,1380,2013-08-13T04:23:00,04:23,05:01,08:52,09:30,2013-08-13T08:53:00,C204_1_4_12,100,0.172,0.094,0.053,0.016,nd,nd,0.021,0.048,-9999.0,0.005,-9999.0,0.026,-9999.0,0.006,0.137,0.033,0.002,nd,nd,0.012,0.082,nd,nd,0.017,0.036,-9999.0,-9999.0,-9999.0,0.005,0.03,-9999.0,nd,-9999.0,0.319,0.027,0.095,0.414,0.122,0.269,0.441,0.195,1.56,0.78,0.22,2.61,0.06,0.94,0.39,nd,nd,nd,0.16,0.18,None
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_1,1,0.133,0.011,0.013,0.014,nd,nd,0.003,0.014,-9999.0,0.002,-9999.0,0.003,-9999.0,0.078,0.076,0.057,-9999.0,nd,nd,0.005,0.006,nd,nd,0.007,0.006,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.157,0.094,0.02,0.177,0.114,0.138,0.271,0.109,1.04,0.18,0.82,1.38,0.35,0.65,0.49,nd,nd,nd,0.14,0.12,None
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_1,1,0.147,0.012,0.014,0.016,nd,nd,0.003,0.016,-9999.0,0.003,-9999.0,0.004,-9999.0,0.082,0.087,0.06,-9999.0,nd,nd,0.005,0.007,nd,nd,0.008,0.006,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.173,0.101,0.023,0.196,0.124,0.15,0.297,0.117,1.02,0.19,0.81,1.4,0.34,0.66,0.49,nd,nd,nd,0.14,0.12,None
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_3,7,0.144,0.012,0.017,0.016,nd,nd,0.004,0.017,-9999.0,0.003,-9999.0,0.004,0.004,0.079,0.089,0.055,-9999.0,nd,nd,0.006,0.006,nd,nd,0.009,0.008,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.173,0.098,0.029,0.202,0.127,0.156,0.3,0.12,1.08,0.23,0.77,1.36,0.33,0.67,0.48,nd,nd,nd,0.11,0.07,small piece missing from filter
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_5,15,0.142,0.013,0.016,0.016,nd,nd,0.004,0.019,-9999.0,0.003,-9999.0,0.004,0.004,0.074,0.092,0.05,-9999.0,nd,nd,0.007,0.006,nd,nd,0.008,0.008,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.171,0.093,0.031,0.202,0.124,0.153,0.295,0.118,1.08,0.25,0.75,1.38,0.32,0.68,0.48,nd,nd,nd,0.12,0.08,None
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_7,25,0.206,0.02,0.021,0.022,nd,nd,0.005,0.024,-9999.0,0.004,-9999.0,0.004,0.006,0.109,0.103,0.1,0.003,nd,nd,0.007,0.013,nd,nd,0.011,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.247,0.135,0.039,0.286,0.174,0.215,0.421,0.168,1.04,0.22,0.78,1.42,0.32,0.68,0.49,nd,nd,nd,0.12,0.16,None
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_9,35,0.242,0.029,0.028,0.025,nd,nd,0.007,0.03,-9999.0,0.004,-9999.0,0.005,0.005,0.099,0.111,0.128,0.003,nd,nd,0.01,0.019,nd,nd,0.014,0.014,-9999.0,-9999.0,-9999.0,0.003,-9999.0,-9999.0,nd,-9999.0,0.299,0.128,0.047,0.346,0.175,0.232,0.474,0.175,0.96,0.27,0.73,1.71,0.27,0.73,0.51,nd,nd,nd,0.1,0.12,None
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_10,55,0.588,0.133,0.142,0.04,nd,nd,0.038,0.194,0.009,0.014,-9999.0,0.019,0.011,0.046,0.439,0.146,0.003,nd,nd,0.061,0.072,nd,nd,0.059,0.083,-9999.0,0.004,0.002,0.007,0.015,0.007,nd,-9999.0,0.863,0.109,0.262,1.125,0.371,0.646,1.234,0.45,1.1,0.71,0.29,2.33,0.09,0.91,0.48,nd,nd,nd,0.17,0.19,None
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_8,63,0.848,0.24,0.239,0.04,nd,nd,0.1,0.267,0.013,0.021,-9999.0,0.055,0.018,0.028,0.748,0.096,0.004,nd,nd,0.16,0.08,nd,nd,0.095,0.144,-9999.0,0.014,0.004,0.011,0.032,0.022,nd,-9999.0,1.327,0.102,0.44,1.767,0.542,1.021,1.869,0.721,1.2,0.81,0.19,2.45,0.05,0.95,0.45,nd,nd,nd,0.528,0.803,None
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_11,75,0.301,0.035,0.058,0.009,nd,nd,0.018,0.028,0.002,0.007,-9999.0,0.094,0.003,0.004,0.289,0.01,0.002,nd,nd,0.022,0.013,nd,nd,0.032,0.026,-9999.0,-9999.0,-9999.0,0.004,0.008,0.004,nd,-9999.0,0.394,0.022,0.143,0.537,0.165,0.258,0.559,0.184,0.86,0.87,0.13,2.39,0.04,0.96,0.54,nd,nd,nd,0.22,0.21,None
93HG_205,CAR-205,205,1,4,20130911,NASA Goddard Space Flight Center (GSFC; Crystal Thomas),-64.67,10.50,-64.663,10.506,2013,9,11,1380,2013-09-11T04:30:00,04:30,04:52,08:59,09:21,2013-09-11T09:00:00,C205_1_4_12,100,0.081,0.032,0.027,0.006,nd,nd,0.012,0.02,-9999.0,0.002,-9999.0,0.015,-9999.0,0.003,0.067,0.011,0.003,nd,nd,0.01,0.022,nd,nd,0.011,0.016,-9999.0,-9999.0,-9999.0,0.002,0.011,0.002,nd,-9999.0,0.14,0.011,0.047,0.187,0.058,0.117,0.198,0.082,1.44,0.81,0.19,2.41,0.06,0.94,0.41,nd,nd,nd,0.02,0.11,None
