"","date","micro","nano","pico","micro_abs","nano_abs","pico_abs"
"55",2013-09-11,0.148839489339706,0.413649084900948,0.437511425759346,4.21862535107034,11.7242441757334,12.4005853572821
"56",2013-10-08,0.156994693588771,0.440153836916096,0.402851469495133,5.60739235132818,15.7210107049605,14.3886789873635
"57",2013-11-13,0.242595283983431,0.294819065965344,0.462585650051225,7.18748699730916,8.73474606921655,13.7052472343694
"58",2014-06-13,0.637917402749286,0.16402262000141,0.198059977249303,37.4851757186522,9.63826461872373,11.6383610449021
"59",2014-09-03,0.1235730330563,0.274722532751061,0.60170443419264,3.2608720150578,7.24943781662779,15.8779071959903
"60",2014-12-09,0.667876176969693,0.125462340087408,0.206661482942899,51.772500721496,9.72560381202319,16.0200081148458
"61",2015-02-15,0.250855266649123,0.394391537384741,0.354753195966135,9.06473816620369,14.2514688613643,12.8191242624174
"62",2015-07-29,0.226361892771383,0.407314387387672,0.366323719840945,4.79828263100883,8.63400427710749,7.76510887375636
"63",2015-08-17,0.333303876705211,0.252829645500266,0.413866477794522,9.60221254345521,7.28381565008672,11.9231553010378
"64",2015-09-10,0.185006620969073,0.383749589793579,0.431243789237348,6.06243389235959,12.5749905984857,14.1313156796649
"65",2015-11-16,0.363304475654013,0.260386648760894,0.376308875585093,11.9903898412102,8.59372134755289,12.4195830806933
"66",2015-12-09,0.254039506233978,0.230896991104375,0.515063502661647,5.98417069173243,5.43902414021932,12.1328684766457
"67",2016-05-10,0.21336233948814,0.303324112828395,0.483313547683465,9.82405205284659,13.9662504660309,22.253681046426
"68",2016-09-20,0.369249210161436,0.214236164490324,0.416514625348241,10.8880532535779,6.31718282293169,12.2817687807727
"69",1996-06-12,0.4301495561367,0.179295625234444,0.390554818628856,10.9916188874344,4.58154414585743,9.97985388982987
"70",1996-08-06,0.151637959497255,0.280214743113623,0.568147297389121,3.55721182917424,6.57344112396108,13.3279311703119
"71",1996-02-13,0.810471473287462,0.0810489039616623,0.108479622750876,22.5241361383786,2.25246243312423,3.0148004854133
"72",1996-03-13,0.890144711671012,0.0525384266817731,0.0573168616472147,24.9070824213843,1.47007436711753,1.60377945121117
"73",1996-04-16,0.826325055725083,0.133047837208768,0.0406271070661487,185.375690122926,29.8476180421469,9.11418328405492
"74",1996-05-09,0.790281375417873,0.125602708512348,0.0841159160697786,38.2622985074985,6.0811863672083,4.07255996409095
"75",1997-07-08,0.517268883655167,0.150637876668612,0.332093239676221,6.57047199811096,1.91343802378382,4.2183270654826
"76",1998-06-09,0.224209940565136,0.331963787173808,0.443826272261056,10.3321766912086,15.2977539511283,20.4526679488124
"77",1998-07-09,0.279953331089587,0.437716000820921,0.282330668089491,9.2542351475821,14.4692930914252,9.33282123025714
"78",1998-08-05,0.285192395639493,0.278186710059762,0.436620894300745,6.56736264501425,6.40603689270633,10.0544327096579
"79",1998-09-01,0.257153331140606,0.472967920728727,0.269878748130667,4.0314826673557,7.41488343229179,4.2309834780306
"80",1998-10-14,0.170003233137864,0.453296884318211,0.376699882543925,5.22563837816368,13.9336502704882,11.5791760364636
"81",1998-11-10,0.128147559980327,0.390638121651116,0.481214318368557,3.59493855025973,10.9586171046896,13.4995617888133
"82",1998-12-16,0.640215835651286,0.310254051141862,0.0495301132068512,72.2706979579967,35.0229962642339,5.59120167303618
"83",1999-01-12,0.0812946494571739,0.393927993691568,0.524777356851258,1.33345606703839,6.46150363734583,8.60779344040741
"84",1999-02-10,0.941505406495595,0.0584945935044054,0,NA,NA,NA
"85",1999-03-04,0.192576024819003,0.788586856779436,0.0188371184015617,NA,NA,NA
"86",1999-04-07,0.502960840173341,0.391186230748836,0.105852929077822,8.39437167595258,6.52886338882558,1.76667596897057
"87",1999-05-06,0.736731910575563,0.263268089424437,0,NA,NA,NA
"88",1999-06-08,0.468095509818856,0.39888761858427,0.133016871596873,16.7374285256989,14.2628007870105,4.75620965030468
"89",1999-07-15,0.617542029486154,0.277200391272479,0.105257579241367,18.1821987395359,8.16157016711414,3.09908335502513
"90",1999-08-11,0.678213653682424,0.285938252831798,0.0358480934857788,19.0536277588492,8.03310432028534,1.00711070240749
"91",1999-09-14,0.580322821055657,0.267667961887826,0.152009217056517,13.182155227123,6.08013418551148,3.45292141285663
"92",1999-10-05,0.125129042051564,0.272093428232733,0.602777529715703,1.4490138484252,3.15088439190836,6.9802579301906
"93",1999-11-04,0.159291986248611,0.235727956294924,0.604980057456465,1.1592754570787,1.71555167786986,4.40284881335303
"94",1999-12-07,0.111672078282724,0.278947498256419,0.609380423460857,0.974553805034958,2.43435377948752,5.31801699699775
"95",2000-02-08,0.514788578286707,0.228700015030355,0.256511406682938,17.4748288026873,7.76336884382401,8.70744438938266
"96",2000-03-09,0.296055249182871,0.373123803591064,0.330820947226065,2.86696526994377,3.61328836167378,3.20363232499613
"97",2000-04-11,0.611859878167903,0.152431918033002,0.235708203799095,14.481553655314,3.60777210361812,5.5787625927281
"98",2000-05-11,0.498110913534982,0.206415730690006,0.295473355775012,17.8896564503651,7.41342220709235,10.6119273467399
"99",2000-06-06,0.157152480896006,0.371036101415665,0.471811417688329,2.17436485018497,5.13366287613211,6.52799215569693
"100",2000-07-07,0.842927817138961,0.0944731340004603,0.0625990488605786,7.75007265922824,0.868607771580839,0.575550085314226
"101",2000-08-09,0.201777842722171,0.300652723205042,0.497569434072787,2.86329191247508,4.26635798659977,7.06066888839263
"102",2000-09-12,0.311491860007398,0.287759098829416,0.400749041163185,7.9430612536224,7.33787440941457,10.2191247669009
"103",2000-10-10,0.13561582336972,0.252326655238211,0.612057521392069,2.07065784258899,3.85266375693374,9.34523476166159
"104",2000-11-03,0.568289166488982,0.167981061622205,0.263729771888812,NA,NA,NA
"105",2000-12-05,0.507292289410653,0.169221540425222,0.323486170164125,NA,NA,NA
"106",2001-01-11,0.854980149729013,0.0569474613571839,0.0880723889138035,NA,NA,NA
"107",2001-02-18,0.915625604984863,0.0363712913749155,0.048003103640222,NA,NA,NA
"108",2001-03-14,0.928668202046971,0.0344331101918742,0.0368986877611546,NA,NA,NA
"109",2001-04-04,0.635261052572743,0.166618775358547,0.19812017206871,NA,NA,NA
"110",2001-05-05,0.223499930772466,0.266795333830471,0.509704735397063,NA,NA,NA
"111",2001-06-10,0.396354276443131,0.25923317637966,0.344412547177209,NA,NA,NA
"112",2001-07-10,0.548259175508421,0.313128052351328,0.138612772140251,NA,NA,NA
"113",2006-08-03,0.384865410376569,0.382029433782088,0.233105155841343,9.17269906964164,9.1051077528635,5.55571737148955
"114",2006-09-12,0.401868868732675,0.449844253378259,0.148286877889067,9.02766901776002,10.1053984147792,3.33114843526232
"115",2006-10-10,0.787876619588886,0.171370861362279,0.0407525190488352,37.3348445017126,8.12069339539963,1.93112591986199
"116",2006-11-02,0.221005216103743,0.528492696469371,0.250502087426886,4.35657712235694,10.4179404964379,4.93803577321153
"117",2006-12-05,0.439596179441381,0.457751600939232,0.102652219619387,12.7479541409965,13.2744475262647,2.97683612683432
"118",2007-02-05,0.936231795733079,0.0623041151071224,0.00146408915979843,97.6677373705151,6.49956771295091,0.152733838134866
"119",2007-03-06,0.547563807277006,0.352325512603395,0.100110680119599,17.6199994596412,11.3374464476778,3.22145128324615
"120",2007-04-10,0.326941263597793,0.556183397178264,0.116875339223943,10.5585819484055,17.9619663569714,3.77449402796042
"121",2007-06-05,0.298161455461254,0.460106129467199,0.241732415071547,5.72767416960803,8.83862734353356,4.64367370229111
"122",2007-10-19,0.21336060835712,0.319671740166852,0.466967651476027,7.21565175432849,10.8109925749901,15.7923994477362
"123",2007-12-11,0.18711012904375,0.402831852759306,0.410058018196944,5.66473629598475,12.1956851249398,12.414456400683
"124",2008-01-10,0.617639828663148,0.192820478404241,0.189539692932611,14.6544271934715,4.57495376925632,4.49711223508022
"125",2008-02-12,0.282735147277327,0.371252963279755,0.346011889442918,10.9816367775962,14.4197325115208,13.4393510222653
"126",2008-03-11,0.729866018938872,0.158960571960609,0.111173409100518,40.4666427494944,8.8133993224365,6.1638910602452
"127",2008-04-08,0.306364518951079,0.538426907499908,0.155208573549013,47.3031487868381,83.1339353640106,23.9644403755326
"128",2008-05-04,0.178825916629077,0.399457535021467,0.421716548349456,4.55484674341665,10.1745199287849,10.7414757497298
"129",2008-06-03,0.202325053152084,0.333720477472346,0.463954469375569,6.65152499509522,10.9712072859997,15.2527069760266
"130",2008-08-05,0.307045630135555,0.30141285723043,0.391541512634015,12.6521028917349,12.4199992062665,16.1338349027929
"131",2009-01-13,0.714827032743448,0.125643811978974,0.159529155277578,42.7195105459786,7.50872855251841,9.53378526427034
"132",2009-02-10,0.620311933103003,0.10393625413837,0.275751812758627,29.7251951210315,4.98059971046721,13.213958980646
"133",2009-03-03,0.457135066208908,0.237709300008471,0.305155633782621,14.0049040244259,7.28252146557209,9.34882418686606
"134",2009-04-07,0.308191036102753,0.328392025836562,0.363416938060685,8.8055922009324,9.38277212122003,10.3834991307371
"135",2009-05-08,0.301506673078824,0.255032792368759,0.443460534552416,10.647537932914,9.00633907420496,15.6605584054943
"136",2009-07-14,0.320497087944129,0.280994854956242,0.398508057099629,6.48818429025831,5.6884960024608,8.06744838837947
"137",2009-08-11,0.304939052691129,0.262781211441128,0.432279735867743,13.1195074570674,11.305734810461,18.5981335227679
"138",2009-10-07,0.283240808732274,0.311045421718208,0.405713769549518,9.37709501246857,10.2976067809562,13.4317388160285
"139",2009-11-10,0.140295268649602,0.254041044885614,0.605663686464785,3.2086462588022,5.81008793881903,13.8519320029336
"140",2009-12-08,0.479351054652781,0.1931461870152,0.32750275833202,11.9107292804534,4.79922162006351,8.13766164741203
"141",2010-01-07,0.18482144074224,0.371850867177805,0.443327692079955,5.53622614170607,11.1385912988143,13.2796408705537
"142",2010-02-11,0.953928799385328,0.032448307013846,0.0136228936008262,187.239228455378,6.36902457905728,2.67393131310429
"143",2010-04-07,0.281323942570949,0.341050340629276,0.377625716799775,7.34765091101634,8.907591807246,9.86287166570367
"144",2010-05-11,0.387903848980094,0.248407148927538,0.363689002092368,15.0205257933795,9.61889395409792,14.082871441106
"145",2010-06-08,0.163112985235159,0.337087304728269,0.499799710036572,3.34381468788211,6.91028662754202,10.2458894306305
"146",2010-09-15,0.145684517891748,0.23711301203892,0.617202470069332,4.66482745742618,7.59237361031095,19.7628620448883
"147",2010-10-05,0.167509304749558,0.274481482765145,0.558009212485297,4.43143473024753,7.26136841982509,14.7620540106858
"148",2010-11-09,0.190745291843306,0.337717409058136,0.471537299098558,4.44261920172122,7.86572413787137,10.9825025774366
"149",2010-12-08,0.356052582418486,0.27200301792752,0.371944399653994,9.3911177544982,7.17425598653261,9.81027473962071
"150",2011-01-11,0.818976838403032,0.0758493967140886,0.105173764882879,76.2279974733216,7.05984265971288,9.78927010852342
"151",2011-02-08,0.924890870301215,0.0496300003749488,0.0254791293238368,64.8539785774971,3.48008947268541,1.78661392430356
"152",2011-04-12,0.519787357764289,0.227933273067239,0.252279369168472,8.52486965488907,3.7382622218211,4.13755491866758
"153",2011-06-09,0.168406506953373,0.261116251187743,0.570477241858884,3.48305312000387,5.40051444470012,11.7988465712785
"154",2011-09-06,0.129908406330873,0.353796062497609,0.516295531171518,2.77556633735835,7.55905232843216,11.0309450860199
"155",2011-10-04,0.118928140476549,0.290419005569473,0.590652853953978,2.73887663438387,6.68825582698886,13.6025443115853
"156",2011-11-18,0.17433684425678,0.279792200963644,0.545870954779576,3.56518206586303,5.72174023968622,11.163040988566
"157",2012-01-10,0.911160145024105,0.0443134050549664,0.0445264499209289,83.4179084778115,4.05695045750447,4.07645499490943
"158",2012-03-16,0.964150923272906,0.0204008553546617,0.0154482213724324,243.349835842401,5.14913659445438,3.89910131733017
"159",2012-05-15,0.163212533933086,0.33325229344775,0.503535172619164,4.04626740611385,8.26179130055748,12.4833424719461
"160",2012-08-14,0.265835388609113,0.311760087599998,0.422404523790889,6.82168016931489,8.00016739039942,10.8394468413316
"161",2012-11-08,0.130834526517951,0.320221792262101,0.548943681219948,2.34183823859584,5.73172585180099,9.82567322044049
"162",2012-12-04,0.119757863951641,0.281174818524433,0.599067317523926,2.65695889357214,6.23817017167824,13.2909621516491
"163",2013-12-04,0.17461793379664,0.266665176692685,0.558716889510675,4.12193825112341,6.2947566046238,13.1887743048478
"164",2014-01-14,0.836374336161585,0.09093842169468,0.0726872421437352,30.6634252368763,3.33401369964516,2.66488307780709
"165",2014-02-04,0.937090753595489,0.03168607476713,0.0312231716373804,136.71256415791,4.62269477411097,4.55516164182685
"166",2014-04-01,0.709406534735378,0.17480054880339,0.115792916461231,56.5906909598345,13.9441679101984,9.23701831029762
"167",2014-05-06,0.96023640865261,0.0215238740359563,0.0182397173114338,282.860425581175,6.34036797095535,5.37294165759862
"168",2014-10-07,0.296725918429955,0.211653551833869,0.491620529736176,6.64125676734815,4.73718504567294,11.0033467495978
"169",2014-11-12,0.13311217323855,0.27517323714081,0.59171458962064,3.74296675208973,7.73756638949286,16.6383583243539
"170",2015-03-10,0.817111383962887,0.0927562635865302,0.0901323524505834,45.1829396080381,5.12904450745948,4.98395288259757
"171",2015-04-14,0.744076763372619,0.106126378687484,0.149796857939897,51.188610949839,7.30094282950808,10.3052446468534
"172",2016-01-12,0.658403287460649,0.122942980378398,0.218653732160953,46.7474465957681,8.72910345227767,15.5246850400492
"173",2016-02-04,0.634805078491588,0.165719663680072,0.19947525782834,26.5335183841042,6.92673372007533,8.33764662585687
"174",2016-06-07,0.253180496601157,0.21928633066546,0.527533172733383,8.57523952855066,7.4272419717842,17.8675821249036
"175",2016-12-21,0.638736275208285,0.158828105557182,0.202435619234534,20.5142001358845,5.10105918681531,6.50159536696856
"176",2017-01-12,0.89026118254439,0.0536317924749294,0.0561070249806808,48.4981802221827,2.92166432512981,3.056505958697
