Cruise_ID1,Cruise_ID2,Cruise_number,leg,cast,Date,Analyzed_by,lon_n,lat_n,lon,lat,year,month,day,depth_bottom,Date_time_local,time_start_local,time_end_local,time_start_UTC,time_end_UTC,Date_time_UTC,sample_number,depth,Tot_Chl_a,Tot_Chl_b,Tot_Chl_c,alpha_beta_Car,alpha_Car,beta_Car,But_fuco,Hex_fuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MV_Chl_a,DV_Chl_a,Chlide_a,Chl_a_allom,Chl_a_prime,MV_Chl_b,DV_Chl_b,Chl_c1,Chl_c2,Chl_c1c2,Chl_c3,Lut,Neo,Viola,Phytin_a,Phide_a,Pras,Anth,Gyro,TChl,PPC,PSC,PSP,Tcar,Tacc,Tpg,DP,Tacc_TChla,PSC_Tcar,PPC_Tcar,TChl_Tcar,PPC_Tpg,PSP_Tpg,TChla_Tpg,mPF,nPF,pPF,Fluor_Chl_a,Fluor_Phaeo,Comments
93HG_128,CAR-128,128,1,4,20061102,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.678,10.4872,2006,11,2,1380,2006-11-02T05:30:00,05:30,05:52,09:30,09:52,2006-11-02T09:30:00,C128_1_4_12,100,0.04,nd,nd,0.004,nd,nd,0.004,0.009,-9999.0,0.001,-9999.0,0.009,-9999.0,0.001,0.034,0.006,-9999.0,nd,nd,0.004,0.013,-9999.0,0.004,nd,0.006,-9999.0,-9999.0,-9999.0,0.003,0.008,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.328,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.04,0.11,None
93HG_129,CAR-129,129,1,4,20061205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6657,10.4989,2006,12,5,1380,2006-12-05T05:16:00,05:16,05:31,09:16,09:31,2006-12-05T09:16:00,C129_1_4_1,1,0.139,nd,nd,0.012,nd,nd,0.004,0.013,-9999.0,0.002,-9999.0,0.009,0.003,0.036,0.106,0.032,0.001,nd,nd,0.007,0.005,-9999.0,0.008,nd,0.007,-9999.0,-9999.0,-9999.0,0.002,-9999.0,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.767,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.13,0.12,None
93HG_129,CAR-129,129,1,4,20061205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6657,10.4989,2006,12,5,1380,2006-12-05T05:16:00,05:16,05:31,09:16,09:31,2006-12-05T09:16:00,C129_1_4_3,7,0.111,nd,nd,0.007,nd,nd,0.002,0.007,-9999.0,0.002,0.001,0.006,0.003,0.019,0.085,0.026,-9999.0,nd,nd,0.005,0.004,-9999.0,0.004,nd,0.002,-9999.0,-9999.0,-9999.0,-9999.0,0.002,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.545,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.11,0.12,None
93HG_129,CAR-129,129,1,4,20061205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6657,10.4989,2006,12,5,1380,2006-12-05T05:16:00,05:16,05:31,09:16,09:31,2006-12-05T09:16:00,C129_1_4_5,15,0.129,nd,nd,0.01,nd,nd,0.003,0.011,-9999.0,0.002,-9999.0,0.007,0.003,0.032,0.098,0.031,-9999.0,nd,nd,0.006,0.005,-9999.0,0.007,nd,0.004,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.693,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.13,0.12,None
93HG_129,CAR-129,129,1,4,20061205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6657,10.4989,2006,12,5,1380,2006-12-05T05:16:00,05:16,05:31,09:16,09:31,2006-12-05T09:16:00,C129_1_4_7,25,0.198,nd,nd,0.017,nd,nd,0.005,0.025,0.001,0.003,-9999.0,0.011,0.007,0.034,0.118,0.081,-9999.0,nd,nd,0.016,0.026,-9999.0,0.015,nd,0.011,-9999.0,-9999.0,-9999.0,0.003,0.005,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.858,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.17,0.28,None
93HG_129,CAR-129,129,1,4,20061205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6657,10.4989,2006,12,5,1380,2006-12-05T05:16:00,05:16,05:31,09:16,09:31,2006-12-05T09:16:00,C129_1_4_9,35,0.835,nd,nd,0.036,nd,nd,0.038,0.101,0.006,0.018,-9999.0,0.218,0.01,0.022,0.74,0.084,0.011,nd,nd,0.074,0.064,-9999.0,0.085,nd,0.066,-9999.0,0.004,0.002,0.015,0.075,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.89,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.77,1.17,None
93HG_129,CAR-129,129,1,4,20061205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6657,10.4989,2006,12,5,1380,2006-12-05T05:16:00,05:16,05:31,09:16,09:31,2006-12-05T09:16:00,C129_1_4_10,55,0.33,nd,nd,0.031,nd,nd,0.023,0.065,0.004,0.006,-9999.0,0.021,0.008,0.015,0.233,0.096,0.001,nd,nd,0.028,0.134,-9999.0,0.033,nd,0.038,-9999.0,-9999.0,-9999.0,0.005,0.015,0.002,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.242,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.22,0.66,None
93HG_129,CAR-129,129,1,4,20061205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6657,10.4989,2006,12,5,1380,2006-12-05T05:16:00,05:16,05:31,09:16,09:31,2006-12-05T09:16:00,C129_1_4_11,75,0.2,nd,nd,0.025,nd,nd,0.014,0.032,0.002,0.004,-9999.0,0.014,0.002,0.009,0.131,0.069,-9999.0,nd,nd,0.024,0.122,0.002,0.018,nd,0.018,-9999.0,-9999.0,-9999.0,0.004,0.006,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.421,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.11,0.54,None
93HG_129,CAR-129,129,1,4,20061205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6657,10.4989,2006,12,5,1380,2006-12-05T05:16:00,05:16,05:31,09:16,09:31,2006-12-05T09:16:00,C129_1_4_12,100,0.182,nd,nd,0.02,nd,nd,0.019,0.054,0.001,0.004,-9999.0,0.016,0.002,0.007,0.132,0.051,-9999.0,nd,nd,0.022,0.103,-9999.0,0.018,nd,0.032,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.637,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.08,0.43,None
93HG_130,CAR-130,130,1,4,20070205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6644,10.4957,2007,2,5,1380,2007-02-06T05:24:00,05:24,05:58,09:24,09:58,2007-02-06T09:24:00,C130_1_4_1,1,4.032,nd,nd,0.106,nd,nd,0.021,0.056,0.009,0.147,0.013,1.949,0.033,0.004,3.928,-9999.0,0.104,nd,nd,0.038,0.014,0.141,0.634,nd,0.295,-9999.0,0.008,0.007,0.305,1.043,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.862,nd,nd,nd,nd,nd,nd,nd,nd,nd,3.8,2.82,None
93HG_130,CAR-130,130,1,4,20070205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6644,10.4957,2007,2,5,1380,2007-02-06T05:24:00,05:24,05:58,09:24,09:58,2007-02-06T09:24:00,C130_1_4_3,7,3.849,nd,nd,0.104,nd,nd,0.021,0.055,0.009,0.145,0.013,1.95,0.038,0.004,3.414,-9999.0,0.434,nd,nd,0.04,-9999.0,0.152,0.648,nd,0.302,-9999.0,0.008,0.006,0.31,1.16,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.908,nd,nd,nd,nd,nd,nd,nd,nd,nd,3.87,2.87,None
93HG_130,CAR-130,130,1,4,20070205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6644,10.4957,2007,2,5,1380,2007-02-06T05:24:00,05:24,05:58,09:24,09:58,2007-02-06T09:24:00,C130_1_4_5,15,3.769,nd,nd,0.107,nd,nd,0.022,0.056,0.009,0.142,0.014,1.933,0.037,0.003,3.148,-9999.0,0.621,nd,nd,0.04,-9999.0,0.153,0.641,nd,0.315,-9999.0,0.008,0.007,0.303,1.125,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.925,nd,nd,nd,nd,nd,nd,nd,nd,nd,3.85,2.86,None
93HG_130,CAR-130,130,1,4,20070205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6644,10.4957,2007,2,5,1380,2007-02-06T05:24:00,05:24,05:58,09:24,09:58,2007-02-06T09:24:00,C130_1_4_7,25,1.659,nd,nd,0.06,nd,nd,0.023,0.053,0.07,0.047,0.006,0.667,0.026,0.003,1.48,0.009,0.17,nd,nd,0.075,0.013,0.051,0.227,nd,0.133,-9999.0,0.007,0.003,0.193,0.388,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.883,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.51,1.12,None
93HG_130,CAR-130,130,1,4,20070205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6644,10.4957,2007,2,5,1380,2007-02-06T05:24:00,05:24,05:58,09:24,09:58,2007-02-06T09:24:00,C130_1_4_9,35,0.476,nd,nd,0.015,nd,nd,0.017,0.062,0.01,0.015,-9999.0,0.213,0.006,0.002,0.449,0.007,0.021,nd,nd,0.017,0.009,0.015,0.068,nd,0.074,-9999.0,-9999.0,0.001,0.054,0.12,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.098,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.46,0.46,None
93HG_130,CAR-130,130,1,4,20070205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6644,10.4957,2007,2,5,1380,2007-02-06T05:24:00,05:24,05:58,09:24,09:58,2007-02-06T09:24:00,C130_1_4_10,55,0.147,nd,nd,0.006,nd,nd,0.004,0.018,0.001,0.004,-9999.0,0.059,-9999.0,-9999.0,0.135,0.004,0.008,nd,nd,0.009,0.008,0.004,0.018,nd,0.016,-9999.0,-9999.0,-9999.0,0.019,0.068,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.005,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.44,0.41,None
93HG_130,CAR-130,130,1,4,20070205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6644,10.4957,2007,2,5,1380,2007-02-06T05:24:00,05:24,05:58,09:24,09:58,2007-02-06T09:24:00,C130_1_4_11,75,0.102,nd,nd,-9999.0,nd,nd,0.006,-9999.0,-9999.0,-9999.0,-9999.0,0.035,-9999.0,-9999.0,0.097,0.004,0.002,nd,nd,-9999.0,-9999.0,0.002,0.013,nd,0.016,-9999.0,-9999.0,-9999.0,0.01,0.03,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.7,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.1,-9999.0,None
93HG_130,CAR-130,130,1,4,20070205,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6644,10.4957,2007,2,5,1380,2007-02-06T05:24:00,05:24,05:58,09:24,09:58,2007-02-06T09:24:00,C130_1_4_12,100,0.042,nd,nd,0.002,nd,nd,0.002,0.005,-9999.0,0.002,-9999.0,0.019,-9999.0,-9999.0,0.039,0.001,0.002,nd,nd,0.003,0.003,-9999.0,0.005,nd,0.005,-9999.0,-9999.0,-9999.0,0.007,0.021,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.085,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.06,0.1,None
93HG_131,CAR-131,131,1,4,20070306,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6768,10.4975,2007,3,6,1380,2007-03-06T05:12:00,05:12,05:23,09:12,09:23,2007-03-06T09:12:00,C131_1_4_1,1,1.022,nd,nd,0.041,nd,nd,0.013,0.115,0.02,0.023,0.003,0.228,0.018,0.079,0.975,0.007,0.04,nd,nd,0.14,-9999.0,0.014,0.102,nd,0.089,0.003,0.011,0.005,0.027,0.185,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.886,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.14,0.76,None
93HG_131,CAR-131,131,1,4,20070306,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6768,10.4975,2007,3,6,1380,2007-03-06T05:12:00,05:12,05:23,09:12,09:23,2007-03-06T09:12:00,C131_1_4_3,7,1.083,nd,nd,0.047,nd,nd,0.014,0.125,0.024,0.025,0.005,0.243,-9999.0,0.087,1.04,0.004,0.039,nd,nd,0.153,-9999.0,0.005,0.114,nd,0.098,0.003,0.013,0.006,0.032,0.123,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.888,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.11,0.8,None
93HG_131,CAR-131,131,1,4,20070306,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6768,10.4975,2007,3,6,1380,2007-03-06T05:12:00,05:12,05:23,09:12,09:23,2007-03-06T09:12:00,C131_1_4_3,7,1.087,nd,nd,0.048,nd,nd,0.014,0.125,0.023,0.025,0.005,0.242,-9999.0,0.086,1.042,0.004,0.041,nd,nd,0.153,-9999.0,0.01,0.115,nd,0.095,0.002,0.013,0.006,0.032,0.126,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.884,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.11,0.8,None
93HG_131,CAR-131,131,1,4,20070306,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6768,10.4975,2007,3,6,1380,2007-03-06T05:12:00,05:12,05:23,09:12,09:23,2007-03-06T09:12:00,C131_1_4_5,15,0.98,nd,nd,0.042,nd,nd,0.013,0.114,0.023,0.023,0.004,0.226,-9999.0,0.071,0.953,0.004,0.024,nd,nd,0.145,-9999.0,0.006,0.102,nd,0.089,0.002,0.012,0.005,0.026,0.104,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.896,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.99,0.75,None
93HG_131,CAR-131,131,1,4,20070306,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6768,10.4975,2007,3,6,1380,2007-03-06T05:12:00,05:12,05:23,09:12,09:23,2007-03-06T09:12:00,C131_1_4_7,25,0.439,nd,nd,0.024,nd,nd,0.014,0.053,0.015,0.007,-9999.0,0.053,0.012,0.011,0.385,0.051,0.003,nd,nd,0.096,0.074,0.007,0.038,nd,0.047,-9999.0,0.005,0.002,0.009,0.046,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.039,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.41,0.72,None
93HG_131,CAR-131,131,1,4,20070306,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6768,10.4975,2007,3,6,1380,2007-03-06T05:12:00,05:12,05:23,09:12,09:23,2007-03-06T09:12:00,C131_1_4_9,35,0.318,nd,nd,0.023,nd,nd,0.009,0.045,0.005,0.005,-9999.0,0.034,-9999.0,0.009,0.259,0.057,0.002,nd,nd,0.06,0.092,-9999.0,0.029,nd,0.037,-9999.0,0.002,-9999.0,0.01,0.013,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.105,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.26,0.64,None
93HG_131,CAR-131,131,1,4,20070306,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6768,10.4975,2007,3,6,1380,2007-03-06T05:12:00,05:12,05:23,09:12,09:23,2007-03-06T09:12:00,C131_1_4_10,55,0.094,nd,nd,0.007,nd,nd,0.004,0.018,-9999.0,0.002,-9999.0,0.015,-9999.0,0.002,0.079,0.014,0.001,nd,nd,0.013,0.028,-9999.0,0.008,nd,0.012,-9999.0,-9999.0,-9999.0,0.005,0.007,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.167,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.1,0.27,None
93HG_131,CAR-131,131,1,4,20070306,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6768,10.4975,2007,3,6,1380,2007-03-06T05:12:00,05:12,05:23,09:12,09:23,2007-03-06T09:12:00,C131_1_4_11,75,0.031,nd,nd,0.002,nd,nd,0.002,0.005,-9999.0,-9999.0,-9999.0,0.007,-9999.0,0.001,0.029,0.002,-9999.0,nd,nd,0.004,0.005,-9999.0,0.003,nd,0.005,-9999.0,-9999.0,-9999.0,0.003,0.006,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.072,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.05,0.1,None
93HG_131,CAR-131,131,1,4,20070306,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6768,10.4975,2007,3,6,1380,2007-03-06T05:12:00,05:12,05:23,09:12,09:23,2007-03-06T09:12:00,C131_1_4_12,100,0.011,nd,nd,-9999.0,nd,nd,-9999.0,0.002,-9999.0,-9999.0,-9999.0,0.004,-9999.0,-9999.0,0.011,-9999.0,-9999.0,nd,nd,-9999.0,-9999.0,-9999.0,0.001,nd,0.001,-9999.0,-9999.0,-9999.0,0.003,0.011,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.718,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.02,0.06,None
93HG_132,CAR-132,132,1,4,20070410,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6838,10.5,2007,4,10,1380,2007-04-10T05:15:00,05:15,05:36,09:15,09:36,2007-04-10T09:15:00,C132_1_4_1,1,0.556,nd,nd,0.026,nd,nd,0.015,0.122,0.008,0.013,0.002,0.036,0.021,0.06,0.542,0.011,0.003,nd,nd,0.114,-9999.0,-9999.0,0.046,nd,0.053,0.001,0.01,0.005,0.011,0.022,0.026,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.005,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.47,0.38,None
93HG_132,CAR-132,132,1,4,20070410,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6838,10.5,2007,4,10,1380,2007-04-10T05:15:00,05:15,05:36,09:15,09:36,2007-04-10T09:15:00,C132_1_4_3,7,0.509,nd,nd,0.021,nd,nd,0.011,0.101,0.006,0.009,0.001,0.028,0.018,0.049,0.497,0.01,0.002,nd,nd,0.107,-9999.0,-9999.0,0.04,nd,0.045,-9999.0,0.008,0.003,0.011,0.02,0.022,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.922,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.49,0.38,None
93HG_132,CAR-132,132,1,4,20070410,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6838,10.5,2007,4,10,1380,2007-04-10T05:15:00,05:15,05:36,09:15,09:36,2007-04-10T09:15:00,C132_1_4_5,15,0.52,nd,nd,0.021,nd,nd,0.012,0.109,0.007,0.01,-9999.0,0.031,0.021,0.049,0.508,0.01,0.003,nd,nd,0.103,-9999.0,-9999.0,0.043,nd,0.048,0.001,0.008,0.003,0.011,0.022,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.896,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.49,0.41,None
93HG_132,CAR-132,132,1,4,20070410,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6838,10.5,2007,4,10,1380,2007-04-10T05:15:00,05:15,05:36,09:15,09:36,2007-04-10T09:15:00,C132_1_4_7,25,0.531,nd,nd,0.023,nd,nd,0.025,0.128,0.008,0.01,-9999.0,0.03,-9999.0,0.057,0.494,0.035,0.002,nd,nd,0.124,0.014,-9999.0,0.053,nd,0.061,0.002,0.009,0.004,0.02,0.025,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.037,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.5,0.58,None
93HG_132,CAR-132,132,1,4,20070410,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6838,10.5,2007,4,10,1380,2007-04-10T05:15:00,05:15,05:36,09:15,09:36,2007-04-10T09:15:00,C132_1_4_9,35,0.466,nd,nd,0.02,nd,nd,0.019,0.071,0.014,0.007,-9999.0,0.048,0.009,0.017,0.42,0.045,0.001,nd,nd,0.084,0.039,0.006,0.042,nd,0.053,-9999.0,0.003,0.001,0.009,0.042,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.934,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.45,0.64,None
93HG_132,CAR-132,132,1,4,20070410,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6838,10.5,2007,4,10,1380,2007-04-10T05:15:00,05:15,05:36,09:15,09:36,2007-04-10T09:15:00,C132_1_4_10,55,0.444,nd,nd,0.021,nd,nd,0.019,0.077,0.016,0.008,-9999.0,0.063,-9999.0,0.013,0.395,0.048,0.001,nd,nd,0.058,0.059,-9999.0,0.051,nd,0.06,-9999.0,0.002,0.001,0.009,0.015,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.01,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.38,0.58,None
93HG_132,CAR-132,132,1,4,20070410,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6838,10.5,2007,4,10,1380,2007-04-10T05:15:00,05:15,05:36,09:15,09:36,2007-04-10T09:15:00,C132_1_4_11,75,0.044,nd,nd,0.002,nd,nd,0.003,0.008,-9999.0,0.001,-9999.0,0.011,-9999.0,0.001,0.041,0.002,0.001,nd,nd,0.006,0.005,-9999.0,0.004,nd,0.006,-9999.0,-9999.0,-9999.0,0.003,0.008,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.082,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.05,0.09,None
93HG_132,CAR-132,132,1,4,20070410,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6838,10.5,2007,4,10,1380,2007-04-10T05:15:00,05:15,05:36,09:15,09:36,2007-04-10T09:15:00,C132_1_4_12,100,0.01,nd,nd,-9999.0,nd,nd,-9999.0,0.002,-9999.0,-9999.0,-9999.0,0.003,-9999.0,-9999.0,0.01,-9999.0,-9999.0,nd,nd,0.002,-9999.0,-9999.0,0.001,nd,0.001,-9999.0,-9999.0,-9999.0,0.002,0.004,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.83,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.02,0.05,None
93HG_133,CAR-133,133,1,4,20070508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,5,8,1380,2007-05-08T05:06:00,05:06,05:29,09:06,09:29,2007-05-08T09:06:00,C133_1_4_1,1,0.223,nd,nd,0.02,nd,nd,0.002,0.014,0.002,0.003,-9999.0,0.004,0.006,0.081,0.164,0.059,-9999.0,nd,nd,0.011,0.007,0.002,0.007,nd,0.005,-9999.0,-9999.0,-9999.0,0.002,0.013,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.736,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.2,0.12,None
93HG_133,CAR-133,133,1,4,20070508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,5,8,1380,2007-05-08T05:06:00,05:06,05:29,09:06,09:29,2007-05-08T09:06:00,C133_1_4_3,7,0.244,nd,nd,0.024,nd,nd,0.004,0.02,0.002,0.004,-9999.0,0.007,0.008,0.098,0.182,0.061,0.001,nd,nd,0.012,0.007,0.002,0.009,nd,0.007,-9999.0,-9999.0,0.001,0.003,0.005,-9999.0,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.836,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.21,0.14,None
93HG_133,CAR-133,133,1,4,20070508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,5,8,1380,2007-05-08T05:06:00,05:06,05:29,09:06,09:29,2007-05-08T09:06:00,C133_1_4_5,15,0.246,nd,nd,0.023,nd,nd,0.004,0.019,0.002,0.003,-9999.0,0.006,0.01,0.093,0.186,0.059,0.001,nd,nd,0.013,0.007,-9999.0,0.012,nd,0.005,-9999.0,-9999.0,0.001,0.004,0.01,0.002,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.812,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.19,0.1,None
93HG_133,CAR-133,133,1,4,20070508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,5,8,1380,2007-05-08T05:06:00,05:06,05:29,09:06,09:29,2007-05-08T09:06:00,C133_1_4_7,25,0.422,nd,nd,0.033,nd,nd,0.005,0.038,0.005,0.005,-9999.0,0.013,-9999.0,0.075,0.342,0.078,0.002,nd,nd,0.083,0.02,0.005,0.018,nd,0.018,-9999.0,0.005,0.002,0.01,0.028,0.014,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,0.801,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.25,0.3,None
93HG_133,CAR-133,133,1,4,20070508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,5,8,1380,2007-05-08T05:06:00,05:06,05:29,09:06,09:29,2007-05-08T09:06:00,C133_1_4_9,35,0.88,nd,nd,0.06,nd,nd,0.022,0.133,0.029,0.01,-9999.0,0.045,-9999.0,0.074,0.744,0.133,0.003,nd,nd,0.303,0.087,0.013,0.061,nd,0.077,0.002,0.023,0.005,0.024,0.055,0.06,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.143,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.41,0.84,None
93HG_133,CAR-133,133,1,4,20070508,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,5,8,1380,2007-05-08T05:06:00,05:06,05:29,09:06,09:29,2007-05-08T09:06:00,C133_1_4_10,55,0.272,nd,nd,0.02,nd,nd,0.016,0.064,0.003,0.005,-9999.0,0.02,-9999.0,0.008,0.217,0.054,0.001,nd,nd,0.048,0.078,0.005,0.02,nd,0.029,-9999.0,0.002,-9999.0,0.006,0.009,0.007,nd,-9999.0,nd,nd,nd,nd,nd,nd,nd,nd,1.194,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.16,0.35,None
